"effort","total_infected, edges_closed"
0,1227
0.01,1220
0.06,1398
0.11,1362
0.16,1421
0.21,1480
0.26,1520
0.31,1536
0.36,1537
0.41,1588
0.46,1662
0.51,1658
0.56,1599
0.61,1663
0.66,1563
0.71,1157
0.76,717
0.81,516
0.86,227
0.91,29
0.96,11
