"effort","total_infected, edges_closed"
0,1223
0.01,1273
0.06,1390
0.11,1381
0.16,1425
0.21,1466
0.26,1480
0.31,1510
0.36,1528
0.41,1590
0.46,1619
0.51,1600
0.56,1622
0.61,1615
0.66,1478
0.71,1376
0.76,1093
0.81,461
0.86,174
0.91,35
0.96,16
