"effort","total_infected, edges_closed"
0,1258
0.01,1254
0.06,1386
0.11,1386
0.16,1415
0.21,1437
0.26,1512
0.31,1514
0.36,1548
0.41,1562
0.46,1617
0.51,1609
0.56,1596
0.61,1614
0.66,1505
0.71,1224
0.76,695
0.81,462
0.86,98
0.91,27
0.96,12
