"effort","total_infected, edges_closed"
0,1284
0.01,1229
0.06,1431
0.11,1376
0.16,1412
0.21,1512
0.26,1509
0.31,1514
0.36,1584
0.41,1598
0.46,1623
0.51,1629
0.56,1647
0.61,1622
0.66,1596
0.71,1455
0.76,1212
0.81,944
0.86,431
0.91,48
0.96,11
