"effort","total_infected, edges_closed"
0,1267
0.01,1238
0.06,1401
0.11,1357
0.16,1428
0.21,1465
0.26,1511
0.31,1536
0.36,1535
0.41,1583
0.46,1621
0.51,1620
0.56,1616
0.61,1623
0.66,1521
0.71,1274
0.76,811
0.81,468
0.86,307
0.91,30
0.96,14
