"effort","total_infected, edges_closed"
0,1234
0.01,1175
0.06,1394
0.11,1372
0.16,1414
0.21,1436
0.26,1510
0.31,1522
0.36,1547
0.41,1590
0.46,1616
0.51,1624
0.56,1620
0.61,1607
0.66,1467
0.71,1323
0.76,778
0.81,408
0.86,253
0.91,30
0.96,14
