"effort","total_infected, edges_closed"
0,1261
0.01,1248
0.06,1282
0.11,1276
0.16,1267
0.21,1255
0.26,1230
0.31,1267
0.36,1279
0.41,1210
0.46,1273
0.51,1281
0.56,1228
0.61,1255
0.66,1270
0.71,1294
0.76,1287
0.81,1294
0.86,1270
0.91,1244
0.96,1294
