"effort","total_infected, edges_closed"
0,1250
0.01,1236
0.06,1359
0.11,1396
0.16,1407
0.21,1467
0.26,1467
0.31,1509
0.36,1559
0.41,1553
0.46,1599
0.51,1612
0.56,1631
0.61,1619
0.66,1483
0.71,1369
0.76,854
0.81,640
0.86,290
0.91,35
0.96,11
