"effort","total_infected, edges_closed"
0,1275
0.01,1250
0.06,1417
0.11,1361
0.16,1445
0.21,1449
0.26,1494
0.31,1481
0.36,1552
0.41,1543
0.46,1585
0.51,1620
0.56,1640
0.61,1619
0.66,1479
0.71,1353
0.76,876
0.81,571
0.86,64
0.91,21
0.96,17
