"effort","total_infected, edges_closed"
0,1242
0.01,1260
0.06,1249
0.11,1258
0.16,1248
0.21,1303
0.26,1243
0.31,1245
0.36,1246
0.41,1229
0.46,1264
0.51,1243
0.56,1263
0.61,1261
0.66,1275
0.71,1271
0.76,1262
0.81,1221
0.86,1219
0.91,1250
0.96,1306
