"effort","total_infected"
0,3273
0.01,3001
0.06,1671
0.11,1070
0.16,837
0.21,486
0.26,228
0.31,58
0.36,16
0.41,10
0.46,9
0.51,7
0.56,3
0.61,3
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
