"effort","total_infected"
0,3273
0.01,3001
0.06,1685
0.11,808
0.16,636
0.21,492
0.26,80
0.31,60
0.36,40
0.41,31
0.46,23
0.51,20
0.56,14
0.61,7
0.66,7
0.71,7
0.76,7
0.81,7
0.86,7
0.91,7
0.96,3
