"effort","total_infected"
0,3273
0.01,3001
0.06,1668
0.11,799
0.16,627
0.21,482
0.26,227
0.31,38
0.36,11
0.41,6
0.46,5
0.51,5
0.56,3
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
