"effort","total_infected"
0,3273
0.01,3001
0.06,1668
0.11,799
0.16,624
0.21,486
0.26,71
0.31,53
0.36,34
0.41,22
0.46,18
0.51,13
0.56,10
0.61,6
0.66,5
0.71,5
0.76,5
0.81,5
0.86,5
0.91,5
0.96,3
