"effort","total_infected"
0,1246
0.01,1299
0.06,1272
0.11,1261
0.16,1271
0.21,1323
0.26,1320
0.31,1283
0.36,1310
0.41,1315
0.46,1373
0.51,1394
0.56,1334
0.61,1371
0.66,1350
0.71,1339
0.76,1294
0.81,1374
0.86,1382
0.91,1422
0.96,1440
