"effort","total_infected"
0,1234
0.01,1265
0.06,1275
0.11,1308
0.16,1332
0.21,1287
0.26,1306
0.31,1264
0.36,1319
0.41,1364
0.46,1330
0.51,1363
0.56,1375
0.61,1344
0.66,1335
0.71,1334
0.76,1385
0.81,1347
0.86,1464
0.91,1472
0.96,1506
