time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3225, 61, 0
4, 2967, 319, 0
5, 2167, 1118, 1
6, 957, 2328, 1
7, 378, 2906, 2
8, 106, 3152, 28
9, 48, 3077, 161
10, 15, 2516, 755
11, 8, 1304, 1974
12, 2, 504, 2780
13, 2, 166, 3118
14, 0, 69, 3217
15, 0, 27, 3259
16, 0, 11, 3275
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
