time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3253, 33, 0
3, 3207, 79, 0
4, 2621, 665, 0
5, 1581, 1704, 1
6, 711, 2570, 5
7, 217, 3056, 13
8, 68, 3152, 66
9, 26, 2784, 476
10, 10, 1981, 1295
11, 6, 916, 2364
12, 2, 348, 2936
13, 2, 102, 3182
14, 0, 39, 3247
15, 0, 19, 3267
16, 0, 6, 3280
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
