time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3279, 7, 0
3, 3061, 225, 0
4, 2544, 742, 0
5, 1321, 1964, 1
6, 498, 2787, 1
7, 171, 3108, 7
8, 48, 3098, 140
9, 18, 2781, 487
10, 9, 1675, 1602
11, 3, 719, 2564
12, 2, 240, 3044
13, 0, 79, 3207
14, 0, 29, 3257
15, 0, 13, 3273
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
