time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3238, 48, 0
4, 2932, 354, 0
5, 2310, 975, 1
6, 1163, 2122, 1
7, 462, 2822, 2
8, 175, 3068, 43
9, 47, 2998, 241
10, 17, 2584, 685
11, 10, 1479, 1797
12, 4, 656, 2626
13, 2, 236, 3048
14, 1, 78, 3207
15, 0, 29, 3257
16, 0, 13, 3273
17, 0, 6, 3280
18, 0, 3, 3283
19, 0, 1, 3285
20, 0, 0, 3286
