time, s, i, r
0, 3285, 1, 0
1, 3247, 39, 0
2, 3000, 286, 0
3, 1833, 1453, 0
4, 812, 2474, 0
5, 314, 2971, 1
6, 94, 3171, 21
7, 40, 3104, 142
8, 12, 2201, 1073
9, 7, 1084, 2195
10, 2, 429, 2855
11, 2, 149, 3135
12, 0, 53, 3233
13, 0, 23, 3263
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
