time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3281, 5, 0
3, 3230, 56, 0
4, 2996, 290, 0
5, 2426, 859, 1
6, 1206, 2078, 2
7, 448, 2835, 3
8, 152, 3107, 27
9, 48, 3086, 152
10, 18, 2682, 586
11, 9, 1513, 1764
12, 3, 650, 2633
13, 2, 218, 3066
14, 0, 78, 3208
15, 0, 29, 3257
16, 0, 13, 3273
17, 0, 6, 3280
18, 0, 2, 3284
19, 0, 0, 3286
