time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3274, 12, 0
3, 3263, 23, 0
4, 2950, 336, 0
5, 1779, 1506, 1
6, 724, 2559, 3
7, 305, 2971, 10
8, 92, 3177, 17
9, 43, 3076, 167
10, 13, 2130, 1143
11, 8, 994, 2284
12, 2, 397, 2887
13, 2, 146, 3138
14, 0, 58, 3228
15, 0, 25, 3261
16, 0, 9, 3277
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
