time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3088, 198, 0
4, 2629, 657, 0
5, 1687, 1598, 1
6, 422, 2863, 1
7, 158, 3126, 2
8, 40, 3145, 101
9, 15, 2880, 391
10, 6, 1992, 1288
11, 3, 705, 2578
12, 2, 221, 3063
13, 0, 61, 3225
14, 0, 27, 3259
15, 0, 9, 3277
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 0, 3286
