time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3262, 24, 0
4, 3262, 24, 0
5, 3159, 126, 1
6, 2512, 773, 1
7, 1564, 1717, 5
8, 698, 2569, 19
9, 191, 3071, 24
10, 76, 3093, 117
11, 24, 2686, 576
12, 10, 1949, 1327
13, 6, 935, 2345
14, 2, 318, 2966
15, 2, 107, 3177
16, 0, 40, 3246
17, 0, 18, 3268
18, 0, 6, 3280
19, 0, 5, 3281
20, 0, 2, 3284
21, 0, 0, 3286
