time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3039, 247, 0
3, 2110, 1176, 0
4, 873, 2413, 0
5, 365, 2920, 1
6, 119, 3163, 4
7, 35, 3198, 53
8, 10, 2435, 841
9, 5, 1211, 2070
10, 2, 495, 2789
11, 2, 174, 3110
12, 0, 56, 3230
13, 0, 18, 3268
14, 0, 6, 3280
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
