time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3276, 10, 0
4, 3212, 74, 0
5, 2814, 471, 1
6, 1962, 1323, 1
7, 878, 2406, 2
8, 344, 2936, 6
9, 101, 3136, 49
10, 45, 2944, 297
11, 15, 2293, 978
12, 9, 1144, 2133
13, 3, 491, 2792
14, 2, 150, 3134
15, 0, 66, 3220
16, 0, 27, 3259
17, 0, 12, 3274
18, 0, 6, 3280
19, 0, 2, 3284
20, 0, 0, 3286
