time, s, i, r
0, 3285, 1, 0
1, 3276, 10, 0
2, 3276, 10, 0
3, 2999, 287, 0
4, 2344, 942, 0
5, 1132, 2153, 1
6, 458, 2827, 1
7, 166, 3110, 10
8, 48, 3068, 170
9, 18, 2647, 621
10, 9, 1428, 1849
11, 3, 651, 2632
12, 2, 230, 3054
13, 0, 78, 3208
14, 0, 29, 3257
15, 0, 13, 3273
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
