time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3086, 200, 0
4, 3005, 281, 0
5, 2032, 1253, 1
6, 759, 2526, 1
7, 355, 2929, 2
8, 97, 3132, 57
9, 33, 3038, 215
10, 13, 2264, 1009
11, 6, 1087, 2193
12, 2, 448, 2836
13, 1, 147, 3138
14, 0, 52, 3234
15, 0, 21, 3265
16, 0, 10, 3276
17, 0, 4, 3282
18, 0, 1, 3285
19, 0, 0, 3286
