time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3277, 9, 0
3, 3218, 68, 0
4, 3158, 128, 0
5, 2053, 1232, 1
6, 810, 2473, 3
7, 332, 2949, 5
8, 116, 3155, 15
9, 50, 3129, 107
10, 14, 2325, 947
11, 8, 1132, 2146
12, 3, 444, 2839
13, 2, 167, 3117
14, 1, 71, 3214
15, 0, 27, 3259
16, 0, 11, 3275
17, 0, 5, 3281
18, 0, 3, 3283
19, 0, 1, 3285
20, 0, 0, 3286
