time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3279, 7, 0
3, 3253, 33, 0
4, 3210, 76, 0
5, 2950, 335, 1
6, 2321, 962, 3
7, 858, 2423, 5
8, 314, 2944, 28
9, 87, 3154, 45
10, 26, 3067, 193
11, 12, 2487, 787
12, 5, 1211, 2070
13, 2, 449, 2835
14, 1, 135, 3150
15, 0, 48, 3238
16, 0, 17, 3269
17, 0, 7, 3279
18, 0, 4, 3282
19, 0, 1, 3285
20, 0, 0, 3286
