time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3256, 30, 0
3, 3121, 165, 0
4, 2647, 639, 0
5, 1138, 2147, 1
6, 403, 2876, 7
7, 127, 3139, 20
8, 50, 3154, 82
9, 13, 2749, 524
10, 8, 1506, 1772
11, 2, 582, 2702
12, 2, 189, 3095
13, 0, 74, 3212
14, 0, 26, 3260
15, 0, 8, 3278
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
