time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3281, 5, 0
4, 3281, 5, 0
5, 3279, 6, 1
6, 3223, 62, 1
7, 2744, 539, 3
8, 2029, 1254, 3
9, 645, 2636, 5
10, 208, 3072, 6
11, 59, 3201, 26
12, 23, 3022, 241
13, 9, 2300, 977
14, 5, 947, 2334
15, 2, 337, 2947
16, 1, 89, 3196
17, 0, 37, 3249
18, 0, 16, 3270
19, 0, 6, 3280
20, 0, 4, 3282
21, 0, 1, 3285
22, 0, 0, 3286
