time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3152, 134, 0
4, 2726, 560, 0
5, 1599, 1686, 1
6, 508, 2777, 1
7, 138, 3146, 2
8, 33, 3206, 47
9, 14, 2958, 314
10, 8, 1909, 1369
11, 2, 750, 2534
12, 2, 220, 3064
13, 0, 64, 3222
14, 0, 22, 3264
15, 0, 8, 3278
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
