time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3211, 75, 0
4, 2776, 510, 0
5, 1897, 1388, 1
6, 799, 2486, 1
7, 291, 2993, 2
8, 83, 3150, 53
9, 22, 2958, 306
10, 10, 2225, 1051
11, 4, 1115, 2167
12, 2, 394, 2890
13, 0, 126, 3160
14, 0, 44, 3242
15, 0, 15, 3271
16, 0, 6, 3280
17, 0, 4, 3282
18, 0, 0, 3286
