time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3266, 20, 0
4, 3107, 179, 0
5, 2730, 555, 1
6, 1217, 2068, 1
7, 537, 2746, 3
8, 260, 3014, 12
9, 71, 3165, 50
10, 28, 2841, 417
11, 11, 1577, 1698
12, 4, 735, 2547
13, 2, 328, 2956
14, 1, 111, 3174
15, 0, 41, 3245
16, 0, 18, 3268
17, 0, 8, 3278
18, 0, 3, 3283
19, 0, 1, 3285
20, 0, 0, 3286
