time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3262, 24, 0
3, 3149, 137, 0
4, 2450, 836, 0
5, 1435, 1850, 1
6, 539, 2744, 3
7, 168, 3106, 12
8, 63, 3107, 116
9, 23, 2689, 574
10, 10, 1767, 1509
11, 6, 765, 2515
12, 2, 272, 3012
13, 2, 87, 3197
14, 0, 35, 3251
15, 0, 18, 3268
16, 0, 6, 3280
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
