time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3253, 33, 0
4, 2563, 723, 0
5, 921, 2364, 1
6, 476, 2808, 2
7, 141, 3142, 3
8, 43, 3212, 31
9, 15, 2692, 579
10, 8, 1324, 1954
11, 3, 602, 2681
12, 2, 204, 3080
13, 1, 72, 3213
14, 0, 25, 3261
15, 0, 11, 3275
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
