time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3275, 11, 0
4, 3205, 81, 0
5, 3088, 197, 1
6, 1947, 1338, 1
7, 777, 2507, 2
8, 384, 2897, 5
9, 120, 3149, 17
10, 42, 3083, 161
11, 15, 2208, 1063
12, 8, 1105, 2173
13, 2, 475, 2809
14, 2, 177, 3107
15, 0, 66, 3220
16, 0, 26, 3260
17, 0, 11, 3275
18, 0, 5, 3281
19, 0, 2, 3284
20, 0, 0, 3286
