time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3172, 114, 0
4, 2743, 543, 0
5, 1578, 1707, 1
6, 606, 2678, 2
7, 300, 2981, 5
8, 84, 3152, 50
9, 44, 2864, 378
10, 13, 1888, 1385
11, 8, 877, 2401
12, 2, 365, 2919
13, 2, 134, 3150
14, 0, 58, 3228
15, 0, 25, 3261
16, 0, 10, 3276
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
