time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3243, 43, 0
4, 2727, 559, 0
5, 1271, 2014, 1
6, 565, 2720, 1
7, 233, 3050, 3
8, 54, 3211, 21
9, 20, 2942, 324
10, 9, 1652, 1625
11, 5, 761, 2520
12, 2, 311, 2973
13, 2, 87, 3197
14, 0, 32, 3254
15, 0, 15, 3271
16, 0, 5, 3281
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
