time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3277, 9, 0
3, 3031, 255, 0
4, 1617, 1669, 0
5, 698, 2587, 1
6, 310, 2974, 2
7, 83, 3195, 8
8, 30, 3074, 182
9, 12, 2030, 1244
10, 7, 950, 2329
11, 2, 404, 2880
12, 2, 130, 3154
13, 0, 47, 3239
14, 0, 20, 3266
15, 0, 8, 3278
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
