time, s, i, r
0, 3285, 1, 0
1, 3243, 43, 0
2, 3130, 156, 0
3, 2513, 773, 0
4, 1361, 1925, 0
5, 473, 2812, 1
6, 153, 3092, 41
7, 56, 3124, 106
8, 16, 2735, 535
9, 7, 1697, 1582
10, 3, 710, 2573
11, 2, 222, 3062
12, 0, 79, 3207
13, 0, 30, 3256
14, 0, 12, 3274
15, 0, 5, 3281
16, 0, 3, 3283
17, 0, 0, 3286
