time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3264, 22, 0
4, 2860, 426, 0
5, 1444, 1841, 1
6, 613, 2672, 1
7, 268, 3016, 2
8, 88, 3181, 17
9, 25, 3060, 201
10, 11, 1883, 1392
11, 5, 823, 2458
12, 2, 354, 2930
13, 2, 125, 3159
14, 0, 46, 3240
15, 0, 18, 3268
16, 0, 6, 3280
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
