time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 3000, 286, 0
3, 1878, 1408, 0
4, 779, 2507, 0
5, 307, 2978, 1
6, 92, 3188, 6
7, 40, 3114, 132
8, 12, 2222, 1052
9, 7, 1079, 2200
10, 2, 413, 2871
11, 2, 143, 3141
12, 0, 56, 3230
13, 0, 23, 3263
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
