time, s, i, r
0, 3285, 1, 0
1, 3273, 13, 0
2, 2891, 395, 0
3, 1970, 1316, 0
4, 755, 2531, 0
5, 302, 2983, 1
6, 78, 3203, 5
7, 20, 3148, 118
8, 11, 2270, 1005
9, 4, 1075, 2207
10, 2, 419, 2865
11, 0, 116, 3170
12, 0, 40, 3246
13, 0, 14, 3272
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 0, 3286
