time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3225, 61, 0
4, 2666, 620, 0
5, 1874, 1411, 1
6, 666, 2619, 1
7, 205, 3077, 4
8, 59, 3196, 31
9, 22, 2943, 321
10, 9, 2202, 1075
11, 5, 945, 2336
12, 2, 335, 2949
13, 1, 87, 3198
14, 0, 36, 3250
15, 0, 16, 3270
16, 0, 6, 3280
17, 0, 4, 3282
18, 0, 1, 3285
19, 0, 0, 3286
