time, s, i, r
0, 3285, 1, 0
1, 3181, 105, 0
2, 2379, 907, 0
3, 1002, 2284, 0
4, 429, 2857, 0
5, 137, 3148, 1
6, 43, 3212, 31
7, 11, 2735, 540
8, 7, 1360, 1919
9, 2, 585, 2699
10, 2, 200, 3084
11, 0, 66, 3220
12, 0, 22, 3264
13, 0, 8, 3278
14, 0, 5, 3281
15, 0, 2, 3284
16, 0, 0, 3286
