time, s, i, r
0, 3285, 1, 0
1, 3246, 40, 0
2, 2937, 349, 0
3, 2067, 1219, 0
4, 1004, 2282, 0
5, 386, 2899, 1
6, 107, 3149, 30
7, 47, 3014, 225
8, 16, 2420, 850
9, 9, 1312, 1965
10, 3, 549, 2734
11, 2, 158, 3126
12, 0, 73, 3213
13, 0, 28, 3258
14, 0, 12, 3274
15, 0, 6, 3280
16, 0, 2, 3284
17, 0, 0, 3286
