time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3192, 94, 0
3, 2518, 768, 0
4, 1325, 1961, 0
5, 435, 2850, 1
6, 128, 3156, 2
7, 41, 3187, 58
8, 15, 2705, 566
9, 8, 1645, 1633
10, 3, 648, 2635
11, 2, 196, 3088
12, 0, 58, 3228
13, 0, 28, 3258
14, 0, 10, 3276
15, 0, 6, 3280
16, 0, 3, 3283
17, 0, 0, 3286
