time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3276, 10, 0
3, 3255, 31, 0
4, 2928, 358, 0
5, 1823, 1462, 1
6, 1004, 2280, 2
7, 356, 2926, 4
8, 114, 3143, 29
9, 41, 2968, 277
10, 12, 2214, 1060
11, 6, 1240, 2040
12, 2, 527, 2757
13, 2, 164, 3120
14, 0, 63, 3223
15, 0, 23, 3263
16, 0, 8, 3278
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
