time, s, i, r
0, 3285, 1, 0
1, 3273, 13, 0
2, 2983, 303, 0
3, 1368, 1918, 0
4, 517, 2769, 0
5, 146, 3139, 1
6, 38, 3237, 11
7, 14, 3036, 236
8, 5, 1709, 1572
9, 2, 748, 2536
10, 0, 219, 3067
11, 0, 68, 3218
12, 0, 23, 3263
13, 0, 9, 3277
14, 0, 4, 3282
15, 0, 0, 3286
