time, s, i, r
0, 3285, 1, 0
1, 3263, 23, 0
2, 3116, 170, 0
3, 2803, 483, 0
4, 1963, 1323, 0
5, 794, 2491, 1
6, 375, 2909, 2
7, 102, 3151, 33
8, 30, 2894, 362
9, 12, 2188, 1086
10, 6, 1081, 2199
11, 2, 487, 2797
12, 2, 169, 3115
13, 0, 50, 3236
14, 0, 18, 3268
15, 0, 8, 3278
16, 0, 4, 3282
17, 0, 2, 3284
18, 0, 0, 3286
