time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3025, 261, 0
3, 1552, 1734, 0
4, 648, 2638, 0
5, 255, 3030, 1
6, 82, 3202, 2
7, 23, 3049, 214
8, 11, 1921, 1354
9, 4, 893, 2389
10, 2, 337, 2947
11, 2, 122, 3162
12, 0, 41, 3245
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 2, 3284
17, 0, 0, 3286
