time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3136, 150, 0
3, 2195, 1091, 0
4, 1209, 2077, 0
5, 447, 2838, 1
6, 164, 3119, 3
7, 53, 3133, 100
8, 18, 2566, 702
9, 9, 1500, 1777
10, 4, 649, 2633
11, 2, 228, 3056
12, 0, 77, 3209
13, 0, 32, 3254
14, 0, 14, 3272
15, 0, 6, 3280
16, 0, 3, 3283
17, 0, 0, 3286
