time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3228, 58, 0
4, 2633, 653, 0
5, 1530, 1755, 1
6, 654, 2631, 1
7, 181, 3102, 3
8, 68, 3170, 48
9, 25, 2810, 451
10, 10, 1913, 1363
11, 6, 884, 2396
12, 2, 306, 2978
13, 2, 97, 3187
14, 0, 41, 3245
15, 0, 18, 3268
16, 0, 6, 3280
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
