time, s, i, r
0, 3285, 1, 0
1, 3255, 31, 0
2, 2902, 384, 0
3, 2062, 1224, 0
4, 835, 2451, 0
5, 335, 2950, 1
6, 114, 3142, 30
7, 29, 3022, 235
8, 12, 2312, 962
9, 7, 1137, 2142
10, 2, 459, 2825
11, 2, 168, 3116
12, 0, 49, 3237
13, 0, 20, 3266
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
