time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3261, 25, 0
3, 2892, 394, 0
4, 1788, 1498, 0
5, 934, 2351, 1
6, 319, 2964, 3
7, 128, 3133, 25
8, 42, 2943, 301
9, 12, 2204, 1070
10, 6, 1175, 2105
11, 2, 472, 2812
12, 2, 176, 3108
13, 0, 63, 3223
14, 0, 24, 3262
15, 0, 8, 3278
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
