time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 3118, 168, 0
3, 2666, 620, 0
4, 1585, 1701, 0
5, 616, 2669, 1
6, 264, 3017, 5
7, 70, 3150, 66
8, 20, 2853, 413
9, 10, 1882, 1394
10, 4, 873, 2409
11, 2, 332, 2952
12, 2, 115, 3169
13, 0, 38, 3248
14, 0, 13, 3273
15, 0, 6, 3280
16, 0, 4, 3282
17, 0, 2, 3284
18, 0, 0, 3286
