time, s, i, r
0, 3285, 1, 0
1, 3256, 30, 0
2, 2825, 461, 0
3, 1620, 1666, 0
4, 678, 2608, 0
5, 294, 2991, 1
6, 82, 3179, 25
7, 28, 2982, 276
8, 12, 1941, 1333
9, 7, 921, 2358
10, 2, 390, 2894
11, 2, 128, 3156
12, 0, 41, 3245
13, 0, 20, 3266
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
