time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3032, 254, 0
4, 2660, 626, 0
5, 1434, 1851, 1
6, 384, 2901, 1
7, 130, 3153, 3
8, 28, 3146, 112
9, 13, 2862, 411
10, 7, 1730, 1549
11, 2, 617, 2667
12, 2, 188, 3096
13, 0, 55, 3231
14, 0, 20, 3266
15, 0, 7, 3279
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
