time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3272, 14, 0
3, 3271, 15, 0
4, 3172, 114, 0
5, 2042, 1243, 1
6, 721, 2561, 4
7, 375, 2903, 8
8, 76, 3195, 15
9, 20, 3164, 102
10, 6, 2281, 999
11, 3, 1064, 2219
12, 0, 449, 2837
13, 0, 128, 3158
14, 0, 40, 3246
15, 0, 10, 3276
16, 0, 3, 3283
17, 0, 2, 3284
18, 0, 0, 3286
