time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 3274, 12, 0
3, 3023, 263, 0
4, 2372, 914, 0
5, 1152, 2133, 1
6, 474, 2811, 1
7, 171, 3103, 12
8, 49, 3077, 160
9, 18, 2669, 599
10, 9, 1453, 1824
11, 3, 668, 2615
12, 2, 237, 3047
13, 0, 80, 3206
14, 0, 29, 3257
15, 0, 13, 3273
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
