time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 3275, 11, 0
3, 2862, 424, 0
4, 1583, 1703, 0
5, 754, 2531, 1
6, 292, 2993, 1
7, 90, 3185, 11
8, 43, 3032, 211
9, 13, 2036, 1237
10, 7, 989, 2290
11, 3, 403, 2880
12, 2, 134, 3150
13, 1, 58, 3227
14, 0, 24, 3262
15, 0, 10, 3276
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
